username, created_at, lng, lat, text
Nachos773, Fri Jan 22 23:54:08 +0000 2021, -87.732013, 41.833585, It’s Fucken Friday 🥳 
nlantz1986, Fri Jan 22 23:54:09 +0000 2021, -74.012217, 40.201915, @Mustaine3651 💀 💀💀 
dhouseton, Fri Jan 22 23:54:09 +0000 2021, -82.985772, 39.994684, Says the Jets fan 
Soccerhead96, Fri Jan 22 23:54:09 +0000 2021, -95.446486, 29.838495, @Ayylmaojuan Consistency bro 
Mahem57917765, Fri Jan 22 23:54:09 +0000 2021, -81.612508, 30.094251, @smc429 Amen, sister! I so miss the Fairness doctrine! 
RussTaylorPhD, Fri Jan 22 23:54:09 +0000 2021, -72.712723, 41.530533, @ReportsDaNews @CheriJacobus @mkraju Thus guaranteeing that Trump will attempt to run in 2024 and will mop the floo… https://t.co/1QTByJDWoe 
JDNsports, Fri Jan 22 23:54:09 +0000 2021, -79.861034, 35.170499, 41 seconds left in 2q Northside 26, Jacksonville 21. Monarchs have scored last 5 points 
missashleyynoel, Fri Jan 22 23:54:09 +0000 2021, -74.096050, 40.902760, @Shortilovex3 yes yes you do 
izaz_haque, Fri Jan 22 23:54:09 +0000 2021, -71.441700, 42.590147, @ArthurCaplan Losing credibility with people. Stick with the science 
TerranceStone, Fri Jan 22 23:54:09 +0000 2021, -117.260306, 34.088181, Just posted a photo @ Young Visionaries Youth Leadership Academy https://t.co/R3olJItK3L 
berto_rager, Fri Jan 22 23:54:09 +0000 2021, -95.446486, 29.838495, Might have to cop me a pair 
redwindcasino, Fri Jan 22 23:54:09 +0000 2021, -122.923516, 47.064528, Kyong winning big with TDF UNLEASHED, CONGRATULATIONS!!! #Winner #Jackpot #YoureVIPHereWe announce a jackpot a da… https://t.co/11mmWej1RM 
MarieJuene, Fri Jan 22 23:54:10 +0000 2021, -70.683829, 41.931593, @funder them if they kept it up they would be sued. I wish I could afford an attorney but I can't yet I need my bil… https://t.co/L9mAJgIQYM 
atticusown, Fri Jan 22 23:54:09 +0000 2021, -80.122619, 26.721896, @WPBF25News https://t.co/AAobfo99UZ 
Mardy_Rufin, Fri Jan 22 23:54:09 +0000 2021, -95.446486, 29.838495, https://t.co/pW4AHxs2kb 
NYPD19Pct, Fri Jan 22 23:54:10 +0000 2021, -73.968542, 40.780709, @kentpd We’ll be here all night folks... Baaaaaa-dum-bump https://t.co/c8NWGB4ddL 
kevinchambers19, Fri Jan 22 23:54:10 +0000 2021, -115.135165, 36.060964, @_Teezy_216 @ChrisFedor Those 2 in Miami got swagger with their game too. That would be a big help for us. Good take 
misshoneylatte, Fri Jan 22 23:54:10 +0000 2021, -122.630908, 45.536402, okay but how is it possible for someone to be this fucking hot???@SierhausSuicide rocking @shopscumbunny! visit s… https://t.co/ecY6YJ7mHO 
EASYMONEYDEWW, Fri Jan 22 23:54:10 +0000 2021, -74.994539, 39.847137, Tinting the whip tomorrow, do I just go all out? Tints illegal in jersey so I might as well just black it out right? 
StoughtonHailey, Fri Jan 22 23:54:10 +0000 2021, -95.275990, 29.424824, help Haleys threatening me with raw chicken 
E_mily1998, Fri Jan 22 23:54:10 +0000 2021, -89.659689, 39.774346, fany*s are attacking ph*l now because they have no reading comprehension skills 💀💀💀 
mjupiter90, Fri Jan 22 23:54:10 +0000 2021, -83.173867, 32.678207, @thehill Fierce when he was among the crowd.  Fell apart when confronted with the consequences. 
photomistic, Fri Jan 22 23:54:10 +0000 2021, -105.070646, 40.300990, Just posted a photo @ Eldora Ski Resort, Nederland, CO https://t.co/jMnrYWrqpu 
queenmedusa69, Fri Jan 22 23:54:11 +0000 2021, -118.411907, 34.020789, @Rodolpho_96 we gotta tell granny to get us the ps5 hahahaha 😂😂😂😂 
doublec180, Fri Jan 22 23:54:11 +0000 2021, -88.161555, 30.683649, @j_auburn88 They need our guidance now more than ever bro! Especially with being able to make money off their own brand and likeness. 
Love_BellaX, Fri Jan 22 23:54:11 +0000 2021, -81.367773, 28.501678, Imagine how the other person would feel if you said “I disrespect myself by being with you.” 
mtiller, Fri Jan 22 23:54:11 +0000 2021, -86.270540, 45.001180, @vcarl_ Pretty sure @caro just left NYC for parts unknown. Last I saw, she was in AZ, I think.  I envy you.  With r… https://t.co/IXHfZaAb3L 
maxwellsparr, Fri Jan 22 23:54:11 +0000 2021, -71.088712, 42.313670, @MikeyRads @catmsilverman and Schmidt from New Girl! https://t.co/FWSTwWdoMk 
TroopTrilly, Fri Jan 22 23:54:11 +0000 2021, -87.732013, 41.833585, Look at the cover art that drops now a days. Lately I been seeing the paper cut out type of vintage hot boys type of ish. Same w the merch. 
weatherherk1, Fri Jan 22 23:54:11 +0000 2021, -83.804475, 27.698682, @DGodfatherMoody want a good dirt race. Should had kept it at @EldoraSpeedway. Now @NASCAR pissed off @TonyStewart 🤔 
maximccan, Fri Jan 22 23:54:11 +0000 2021, -71.683502, 42.036939, @Nancyfourdogs @ericfisher Or maybe it’s gotten old. If you are going to do it have some creativity with it. Some a… https://t.co/uGPIBea2BT 
GregFornataro6, Fri Jan 22 23:54:11 +0000 2021, -77.604684, 41.117936, @antonio_blundo You’re crazy 
pj_bimonte, Fri Jan 22 23:54:11 +0000 2021, -83.804475, 27.698682, @LuisSeg7 @DixonTam @sucka99 That’s easy, Texans. You know they will play for Campbell. 
gvalecillos26, Fri Jan 22 23:54:11 +0000 2021, -74.201634, 39.928362, Grande entre los grandes. Ese fue Hank Aaron ⚾️🇺🇸👏🏻RIP 
Manny6Manny, Fri Jan 22 23:54:11 +0000 2021, -102.344087, 31.873838, @erickelcholo17 🤣🤣🤣🤣🤣 
BenRogers, Fri Jan 22 23:54:11 +0000 2021, -100.076888, 31.168893, Thanks, Cody. 🥃 
felz_a, Fri Jan 22 23:54:11 +0000 2021, -96.053431, 41.275721, https://t.co/wZlDZ8mgI4 
foolykooly, Fri Jan 22 23:54:12 +0000 2021, -76.809550, 42.092354, @HoneySquared @Ban_SinOfGreed_ LMAOOO I made this like 2 years ago 💀 
BrianKeevan, Fri Jan 22 23:54:12 +0000 2021, -88.074936, 30.825615, I just love getting Chinese take-out &amp; the guy taking orders, (who barely speaks English btw,) hollers at me like I… https://t.co/LlDnX3yPoA 
Ericdane81, Fri Jan 22 23:54:12 +0000 2021, -80.263517, 26.124507, 😔 https://t.co/WLeYhEmMQl 
KungFuDracula, Fri Jan 22 23:54:12 +0000 2021, -78.657837, 35.843981, @TheMacabreMouse It was a two-fer. Quiet Riot Condition Critical and ZZ Top Tres Hombres (with no case) from a rumm… https://t.co/w9EgbHbugm 
Charo_Silva, Fri Jan 22 23:54:12 +0000 2021, -100.196134, 25.676603, @ooc_alex_cai Dilo sin ser 🤡 
HelenNeville12, Fri Jan 22 23:54:12 +0000 2021, -88.279219, 40.107484, @DrNeblett You have been on the academic treadmill for too long. Take a breather and enjoy the part of work that br… https://t.co/6qm5vygp7P 
Leavenbueno, Fri Jan 22 23:54:12 +0000 2021, -122.127353, 47.674497, My boy got promoted to Sergeant recently. I give him a lot of shit, but I’m proud of him. &lt;2&gt; #LElife #fitcops… https://t.co/zvyhjremiv 
donparskeloco, Fri Jan 22 23:54:12 +0000 2021, -119.783900, 36.739800, New shoes for the mamalona.... 😎 #muchneeded #llantas #ahuevo @ Fresno, California https://t.co/Gj5YnHRslj 
kudagadzikwa, Fri Jan 22 23:54:12 +0000 2021, -80.134986, 26.373976, mmmm, what’s more important. drip or eating? definitely drop right?🤔this student budget 🥺 
RdeLIKAcowGIRL, Fri Jan 22 23:54:12 +0000 2021, -89.922029, 35.133521, I’m so mad right like blood boiling mad 
sweatboxprogram, Fri Jan 22 23:54:12 +0000 2021, -71.088712, 42.313670, @snortinbeans @CeeHawk https://t.co/oe8ceH6TgL 
claudiasnichols, Fri Jan 22 23:54:13 +0000 2021, -87.053494, 30.628481, @Fiobaio https://t.co/5ASjZH1uTD 
itsflipjackson, Fri Jan 22 23:54:13 +0000 2021, -71.112377, 42.378197, 😭🤣😭 https://t.co/TqwHFJm6e3 
FinolHugo, Fri Jan 22 23:54:13 +0000 2021, -80.233328, 25.782353, https://t.co/EWT95sOTMa 
sassytes, Fri Jan 22 23:54:13 +0000 2021, -115.223125, 36.232915, I have the prettiest mf friends I swearrrrr 
noahrianni, Fri Jan 22 23:54:13 +0000 2021, -118.411907, 34.020789, @_poochiiie I want to sooooo bad lol 
JosephGarciaRea, Fri Jan 22 23:54:13 +0000 2021, -96.818400, 32.927860, Just posted a photo @ DFW Elite Living https://t.co/yTpSItcfaH 
sarcasticcollie, Fri Jan 22 23:54:13 +0000 2021, -81.351309, 28.699417, Yip yorp 
rickydelhoyo, Fri Jan 22 23:54:13 +0000 2021, -100.293591, 25.641718, El wey que mama a Morat y a Imagine Dragons 
DTSHANNON1, Fri Jan 22 23:54:14 +0000 2021, -80.327999, 26.027890, @JoshuaMchunu @fadeelatu_ @TerkumaAkau O my 😳 @SUNSHIN89874566 
JustMariel_, Fri Jan 22 23:54:15 +0000 2021, -81.402347, 28.299371, Chinese 🤤🤤 
DesBruner, Fri Jan 22 23:54:14 +0000 2021, -95.774927, 36.181539, @ShayMaKaylan I’m being 3000 rn. Like, it’s disrespectful af, like it offends me because I don’t rock like that. Bu… https://t.co/eZtj2cSs2j 
ligia_author, Fri Jan 22 23:54:15 +0000 2021, -122.539070, 49.260204, @plantingwords Agreed 😊 
janieguns, Fri Jan 22 23:54:15 +0000 2021, -97.477426, 25.972106, @idontwa86202030 Never thought of it like that. Let's hope it's short term and doesn't explode  😬 
holmesrip2, Fri Jan 22 23:54:15 +0000 2021, -80.271087, 25.699448, @glennkirschner2 @eliehonig @FrankFigliuzzi1 @AriMelber @NicolleDWallace @ejeancarroll @LysandraO @MichaelCohen212… https://t.co/kV3z9CFtMt 
troycroz, Fri Jan 22 23:54:15 +0000 2021, -77.017853, 39.008349, When your politically different parents text starting "you and jess need to get it together..." But ends "no baby p… https://t.co/wn3qeX75Xk 
crybblizbeth, Fri Jan 22 23:54:15 +0000 2021, -97.754724, 30.323346, 🥀🥀🥀 https://t.co/kYWMSBAUkr 
FlyingTrilobite, Fri Jan 22 23:54:15 +0000 2021, -79.272570, 43.629311, So; much worse than we knew at the time. Read the whole article. I hope the US sees justice done. 
PaulBanecks, Fri Jan 22 23:54:15 +0000 2021, -105.072231, 39.947249, @GuapIggy Ok by chyna mitch 
BruceKamich, Fri Jan 22 23:54:15 +0000 2021, -74.855494, 40.490846, https://t.co/3VxIGm08go 
ScreamKristel, Fri Jan 22 23:54:15 +0000 2021, -97.285913, 32.779967, me when I take Jon, Jay &amp; Kev 🥰 
itsryanmichaels, Fri Jan 22 23:54:16 +0000 2021, -79.272570, 43.629311, In case i dont see you 
Dakotadamus, Fri Jan 22 23:54:16 +0000 2021, -80.132833, 25.769584, This is the bread they give you as soon as you sit down / the best ever. #primeitalian south beach. https://t.co/l1Lipjylwf 
heelsbasket, Fri Jan 22 23:54:16 +0000 2021, -78.855078, 35.723200, @LakeShowYo Kobe easy 
_paulmann_, Fri Jan 22 23:54:16 +0000 2021, -79.616073, 43.555244, @SAinSports @SeanADesai @manner_91 
GeoffJenkins11, Fri Jan 22 23:54:16 +0000 2021, -73.005765, 40.879379, @kfbetterthanyou @L422Y @AOC And like that, poof, the Wizard vanishes to the land of make believe, where bartenders… https://t.co/jps4rFBorn 
tmj_fay_sales, Fri Jan 22 23:54:16 +0000 2021, -78.614171, 35.711264, Want to land a job like "SALES FLOOR ASSOCIATE" at Dollar Tree? Applicant tracking systems look for specific keywor… https://t.co/SiGUAVMe6F 
kemarimoore, Fri Jan 22 23:54:16 +0000 2021, -118.411907, 34.020789, i can tell you how this go it’s crazy but you a rather listen to some niggas that’s poppin on tik tok or instagram famous 
tmj_GA_secure, Fri Jan 22 23:54:16 +0000 2021, -82.354018, 31.213551, Click the link in our bio to see currently open Security Officer jobs like "Security Officer Evening/Night Shift (W… https://t.co/ngkde4UMCo 
agentdoubleA, Fri Jan 22 23:54:16 +0000 2021, -106.737438, 32.342299, @AddysDaddy__ wtf this gotta do w the tweet above?! lmao 
ClimateBecky, Fri Jan 22 23:54:16 +0000 2021, -105.550890, 38.997936, @LloydOsten Mine isn’t. Hubby made his own, but then went out and bought new wood for this project. 
Yankeereport28, Fri Jan 22 23:54:16 +0000 2021, -73.207838, 41.259947, @JulianGuilarte1 @Iam_NateDogg Can get pitchers too.. not exactly talking big money here 
prinzojo_, Fri Jan 22 23:54:16 +0000 2021, -77.014398, 38.898603, @lord_hameed 😂😂 
TheyHateNoel, Fri Jan 22 23:54:16 +0000 2021, -96.734900, 33.061243, Because men tend to only use submission in the slave kinda context. They're lost on what it actually men's 
fox5jay, Fri Jan 22 23:54:16 +0000 2021, -83.173867, 32.678207, Bring Me Any Bank Ima Get You Paid 
_Asfodela_, Fri Jan 22 23:54:17 +0000 2021, -73.948775, 40.655138, @elisa_zo Да! 
thebeardedluke, Fri Jan 22 23:54:17 +0000 2021, -82.985772, 39.994684, @davemaze My booster just came a couple days ago. I love it. Makes my 24-105 feel like a everything lens LOL. 
MooshroomFairyy, Fri Jan 22 23:54:17 +0000 2021, -98.540651, 29.417501, you live in my dream state🪞. https://t.co/S04JNpDAEj 
fuxk_abeat, Fri Jan 22 23:54:17 +0000 2021, -118.411907, 34.020789, Feeling like Dwight 
MrsDubyaInDC, Fri Jan 22 23:54:17 +0000 2021, -76.620482, 39.284713, @ElleWCarter Back at you, Sis. We fine or whatever 
jonlaine, Fri Jan 22 23:54:17 +0000 2021, -77.078407, 39.019599, I’m hearing rumblings that Stafford could be in DC. I’m only worried about his health. He gets injured a lot 
meccalyfe, Fri Jan 22 23:54:17 +0000 2021, -97.472600, 35.654700, Absolutely no excuses!!! Shout out to Flex_bfd (Alexis) for the shirt #gymlife #gymmotivation @ Edmond, Oklahoma https://t.co/8VT2Rzcyqd 
trevor_blm33, Fri Jan 22 23:54:17 +0000 2021, -95.446486, 29.838495, @potatosandeggs Thats peachy and all but put the fucking people first. A president shouldn’t get a pension anyways. Especially in the US lol 
Nolan_Meister, Fri Jan 22 23:54:17 +0000 2021, -97.445173, 35.222301, One of those players tested positive and yet they’re playing Michigan tonight 
nadiaasykes, Fri Jan 22 23:54:17 +0000 2021, -78.464221, 35.924724, @tellison04 @UGASoftball @UGACoachTony @supafic You so deserve this!!! Proud of you girl!!!❤️ 
InthemindofCP, Fri Jan 22 23:54:18 +0000 2021, -83.804475, 27.698682, @debswim2010 Smh 🤦🏾‍♂️ 
TheAishetu, Fri Jan 22 23:54:18 +0000 2021, -122.136082, 37.467999, @lilduval You can invest in businesses that struggle to access funding 
tmj_MEM_gensci, Fri Jan 22 23:54:18 +0000 2021, -90.048980, 35.149534, Want to work at The University of Tennessee? We're hiring in #Memphis, TN! Click the link in our bio for details on… https://t.co/pIKvCmCtWb 
WhitemareElmSt, Fri Jan 22 23:54:18 +0000 2021, -117.968540, 33.769045, It’s Friday, that means another day of @BillieKayWWE prooving shes the best part of @wwe Smackdown 
notwig, Fri Jan 22 23:54:18 +0000 2021, -76.809550, 42.092354, @KP6of7 Come on bro smh 
sierrasandison, Fri Jan 22 23:54:18 +0000 2021, -116.238001, 43.598033, GoFundMe should not be health insurance for so many Americans. This is so unacceptable. 
britshaniece, Fri Jan 22 23:54:18 +0000 2021, -73.968542, 40.780709, They liked the way Brittany looked. Ain’t nobody stupid. 
lando2380, Fri Jan 22 23:54:18 +0000 2021, -76.507809, 37.090301, She from the jungle. 
firetogold, Fri Jan 22 23:54:18 +0000 2021, -73.968542, 40.780709, Substantially speaking ... what have you done for me ? 
Meagan032014, Fri Jan 22 23:54:18 +0000 2021, -86.846753, 40.407236, @heycodeblue Do you want some? There’s plenty for you to take and cook yourself 
countriesmother, Fri Jan 22 23:54:18 +0000 2021, -75.587262, 40.252191, That’s a great idea @elonmusk Just got so somehow get supermassive and start plopping planets out of nowhere for yo… https://t.co/udnLQCBUfP 
MmuratKara34, Fri Jan 22 23:54:18 +0000 2021, -80.476404, 43.430240, @ar16865997 Amin 
FreeMakaila, Fri Jan 22 23:54:19 +0000 2021, -84.266174, 30.476216, @hollywoodbeezyy 🔝✈️ 
CallaWalsh, Fri Jan 22 23:54:19 +0000 2021, -71.112377, 42.378197, Hiiii @AmandaMWestlake @JacobKempMA @kchat2000 @ellammcd 
gabbyyyvictoria, Fri Jan 22 23:54:19 +0000 2021, -122.506779, 47.157103, i remember when kyre &amp; justine were laughing at me for eating my fries cold 😭 i’m not down bad like that 
angieslife, Fri Jan 22 23:54:18 +0000 2021, -83.725610, 42.994459, REMOVE THIS BIOTCH!! https://t.co/ZwgVtbW1R1 
JamesFDennin, Fri Jan 22 23:54:19 +0000 2021, -73.968542, 40.780709, This rules 
DrRipStudwell10, Fri Jan 22 23:54:19 +0000 2021, -79.913521, 43.260695, Lil ACL 
NaylaKodiak, Fri Jan 22 23:54:19 +0000 2021, -118.018856, 33.975918, I voted Waffles! "Pancakes or waffles?" https://t.co/yGk2QHET7R 
Stevenwoolery, Fri Jan 22 23:54:19 +0000 2021, -93.490340, 44.778726, @TheOnion @redsteeze @nytimes Former satire magazines contract with the DNC ends, they try to go back to satire. 
mrbrooksmixing, Fri Jan 22 23:54:19 +0000 2021, -83.241050, 42.483060, When #2021 it all the way up! #levels #filmmaking @dennisreedii @dirxbeasyjones @rockey323 @ Southfield, Michigan https://t.co/EunNGM5eSK 
ericthewise, Fri Jan 22 23:54:19 +0000 2021, -92.436774, 38.304558, @BadAstronomer I’m doomed... 
DPISD_South, Fri Jan 22 23:54:19 +0000 2021, -95.117015, 29.707585, Oakridge scores first at 22:16 ⚽️⚽️⚽️ 
LibBrown1, Fri Jan 22 23:54:19 +0000 2021, -122.435979, 37.770657, @yashar It is sad! 
folklorejay, Fri Jan 22 23:54:19 +0000 2021, -97.500114, 25.903005, Me and you time @morenalibre @ Terras https://t.co/Z52TUvffYG 
CottlerSteven, Fri Jan 22 23:54:19 +0000 2021, -73.708513, 41.241424, @RobertZayasNY @hoopsmbd @HealthNYGov @NYSPHSAA School districts need to get to work immediately to get everything… https://t.co/ppW86VQxZH 
_SeaNike, Fri Jan 22 23:54:19 +0000 2021, -83.804475, 27.698682, Shoulda packed a hoodie, looked right at it this morning when I was tryna decide what to bring 
gsojudy, Fri Jan 22 23:54:19 +0000 2021, -77.255904, 38.851682, @FLOTUS @whitmanwalker @CancerSupportHQ 👋 breast cancer here.  Dome women reporting their infusion centers closed for Covid. 😢 
SoxSignatures, Fri Jan 22 23:54:19 +0000 2021, -70.882800, 43.254850, @Pat_Light How about Brock Huntzinger? He always seemed like the outgoing talkative type down on the back fields of Fort Myers 
BrockBaileyxxx, Fri Jan 22 23:54:20 +0000 2021, -77.014398, 38.898603, See this and more than 70 other vids for just $3! 
donnagrace, Fri Jan 22 23:54:20 +0000 2021, -72.667811, 41.549405, @TommyJoeRatliff Oh hell!! If I was going to fall apart, I would not record it &amp; most certainly would not post it!!… https://t.co/iPM7W7Iway 
jobin_theman, Fri Jan 22 23:54:20 +0000 2021, -87.903243, 41.804401, After further review, I’ve determined the most British name of all time is Oliver Cromwell. No questions at this time, thank you. 
loff2192, Fri Jan 22 23:54:20 +0000 2021, -83.173867, 32.678207, Yoo the @MichaelVick   race scene in @AtlantaFX  is one of the best scenes ever that and the invisible  car get me… https://t.co/fiwXk1BWaO 
jamir_d1, Fri Jan 22 23:54:20 +0000 2021, -79.089590, 33.842367, Every shot was cash ! 🤦🏾‍♂️🥴🕊❤️🏀 
MPHILIPPECORARO, Fri Jan 22 23:54:20 +0000 2021, -111.872869, 40.498391, @mrlevine &amp; @jimfarley98 https://t.co/j2PsQK4Qh0 
laurenmaresca, Fri Jan 22 23:54:21 +0000 2021, -118.411907, 34.020789, you may call me lil endoscopy 
trudygonzales, Fri Jan 22 23:54:21 +0000 2021, -121.300731, 38.763160, @brycetache I agree 
parah_robert, Fri Jan 22 23:54:21 +0000 2021, -72.451172, 43.871757, @StitchThePomFl Yeah who knows what he has up his sleeve for next year 
ImranQ805, Fri Jan 22 23:54:21 +0000 2021, -118.411907, 34.020789, @classified Your a ninja Chris rock voice @SQReal 
Acostafeernanda, Fri Jan 22 23:54:21 +0000 2021, -111.001401, 31.192592, @rubyjsme @Reynamrojas Me llevan 
VeejForVendetta, Fri Jan 22 23:54:21 +0000 2021, -83.097715, 42.403075, @inawordortwo 🥰 we were thereee 
Dandre_Ferg, Fri Jan 22 23:54:21 +0000 2021, -96.927022, 42.781104, Comical 
BustDwnLambiana, Fri Jan 22 23:54:21 +0000 2021, -83.376154, 42.223742, Boy don’t complain when I flip the script on you. 😉 #ByeBaby 
PesoSkywlkr, Fri Jan 22 23:54:21 +0000 2021, -77.429164, 37.244620, They don’t understand this shit , bro should be playing 25 mins a game 
JustPeedi, Fri Jan 22 23:54:21 +0000 2021, -75.117998, 40.004866, Bali😍 https://t.co/hUtyDAq2Gi 
dancerbeez, Fri Jan 22 23:54:21 +0000 2021, -80.260500, 36.102800, At Youth America Grand Prix during covid. About to watch the competition from the car... had to beg to use their ba… https://t.co/qgrM8dbwEv 
FrecklesXX20, Fri Jan 22 23:54:21 +0000 2021, -106.026119, 34.166235, @Cherylbde @lori024 @wyn_o @Paleocreations @colbertlateshow @DianeAKelly @aasebruun @____Roar____ @bearvier… https://t.co/nPILHmuBhR 
UCLASemelFriend, Fri Jan 22 23:54:21 +0000 2021, -118.480420, 34.022688, So that’s why we always want dessert!!  Good to know!  Lately it’s not just dinner but after #lunch too, thanks to… https://t.co/CkPUIlr8KM 
LuceResists, Fri Jan 22 23:54:21 +0000 2021, -71.566171, 44.001230, I just read @HawleyMO is now tied with @SenTedCruz for the most hated repub senators in the U.S. And, two separate… https://t.co/4AijBQPwOr 
steveeulberg, Fri Jan 22 23:54:21 +0000 2021, -122.452427, 37.483825, “Rain don’t last always...” lots of waves to soak up one’s Beach Zen #beautyintheworld @ Dunes Beach https://t.co/dttlZ7a5QE 
ShayKhatiri, Fri Jan 22 23:54:21 +0000 2021, -112.124676, 33.552863, @papavaritis No redsteeze is worse. 
AllanFromTheG, Fri Jan 22 23:54:22 +0000 2021, -120.576324, 34.966386, @TheBoiSantana @Swagg This man was picking these wings with his index fingers and thumbs 😩. Talking about “killed these wings” 
lilplasticc, Fri Jan 22 23:54:22 +0000 2021, -80.385480, 25.562918, @mischkamika Luv u and mith u 
_ky_0806, Fri Jan 22 23:54:22 +0000 2021, -71.416775, 41.955859, Support local authors and go buy this book y’all, you won’t be disappointed!!! 
Tray47ABC, Fri Jan 22 23:54:22 +0000 2021, -75.600576, 38.360422, #Ravens announce that they have hired Rob Ryan as their new inside linebackers coach.Former Texans DC Anthony Wea… https://t.co/K8Eu7K65bW 
amy_mcelhaney, Fri Jan 22 23:54:22 +0000 2021, -83.986413, 35.726182, Black jerseys &amp; Eric Berry #LaneTrain 
IrvinIsRad, Fri Jan 22 23:54:22 +0000 2021, -95.446486, 29.838495, These Bernie memes keep getting better hahaha 
JessePresgraves, Fri Jan 22 23:54:22 +0000 2021, -79.420865, 38.003376, @mumistarr I love seeing her videos. Even my son has watched some, so I guess I'm a bad person. She is very good at… https://t.co/FJQQKHsnWN 
Tonynana101, Fri Jan 22 23:54:22 +0000 2021, -73.948775, 40.655138, @sweeetestkiller YASS 
PromoteHorror, Fri Jan 22 23:54:22 +0000 2021, -80.233328, 25.782353, Seasons Releases Their Single/Video "Killing Season" https://t.co/iyhN0Jxels 
camorris, Fri Jan 22 23:54:22 +0000 2021, -81.848860, 41.470205, In the Marine Corps the leadership ladder is training those who report to you to be ready to step in and replace yo… https://t.co/M76ragW3gP 
Nearleft, Fri Jan 22 23:54:22 +0000 2021, -80.050263, 40.376241, @joncoopertweets Expulsion 
alooondra7, Fri Jan 22 23:54:22 +0000 2021, -117.397616, 33.935822, Lil panic attack 😭😭😂 
ceelbe8, Fri Jan 22 23:54:23 +0000 2021, -86.270540, 45.001180, @SethAndrewsTTA It's good they have each other to play with 🥰🥰 
DrBethMBorgen, Fri Jan 22 23:54:23 +0000 2021, -93.361321, 46.441861, @joncoopertweets Move their chair to a nearby parking garage without a bathroom. 
Susan56750244, Fri Jan 22 23:54:23 +0000 2021, -100.076888, 31.168893, @JennaEllisEsq @Sammy_Jr47 Im glad he's finally getting some peace , he worked hard for us 🇺🇸 
Danielnbham, Fri Jan 22 23:54:23 +0000 2021, -86.964489, 33.376113, #meme #BernieSandersMittens #MittensForAll #changemymind https://t.co/FvRTPy2lQF 
Beefywhale, Fri Jan 22 23:54:23 +0000 2021, -87.732013, 41.833585, @DanCasey Simpsons? Hahahaha my parents thought Rugrats were to extreme 
dana_weber, Fri Jan 22 23:54:23 +0000 2021, -120.882482, 47.273022, Hiked up Mt Erie by #Anacortes to this gorgeous view on this absolutely stunning day #wawx @NWSSeattle @RandySmall… https://t.co/HXNchtB5rp 
DaddySinFLA, Fri Jan 22 23:54:23 +0000 2021, -81.367773, 28.501678, @AlexisHealy_x Girls with a little something extra are the best 😍 
TopVelocity, Fri Jan 22 23:54:23 +0000 2021, -90.131564, 30.473548, Get ready for TopVelocity Boca Raton Opening Camp is Feb 27th, 28th. Register now at https://t.co/NRigkPcB04… https://t.co/nwrxjG642D 
johnblair66, Fri Jan 22 23:54:23 +0000 2021, -110.044783, 46.679800, @rising_serpent @ingeallbeauty #waytogojoe 
tshroutjr, Fri Jan 22 23:54:23 +0000 2021, -118.411907, 34.020789, @DwyerRice Uum 
_suavee1, Fri Jan 22 23:54:23 +0000 2021, -119.782465, 36.786042, Solar, I got it.You need it? I got it. 
michaelkasdan, Fri Jan 22 23:54:23 +0000 2021, -74.267979, 40.736985, @RickGiolito @davidmackau @nytimes @wapo Same. 
CHHolte, Fri Jan 22 23:54:23 +0000 2021, -77.628242, 39.323107, @PennyPhilosophy @jimsciutto @NicolleDWallace The red flag went up with @KellyannePolls talking about "alternative… https://t.co/PiZJJielvv 
DaricCott, Fri Jan 22 23:54:23 +0000 2021, -118.411907, 34.020789, Done with class, got some freelance stuff done, submitted my podcast narrative pitches and got some updates on my m… https://t.co/WXMqjNT8Hx 
polodre12, Fri Jan 22 23:54:24 +0000 2021, -84.266174, 30.476216, I gotta win at all cost 
acidqxeen, Fri Jan 22 23:54:24 +0000 2021, -116.274976, 32.407263, Hoy tomé unas fotos para presentar nuestras bebidas de temporada 😋🌹✨ espérenlas mañana! https://t.co/mSMsy4mL2P 
DiorMe_J, Fri Jan 22 23:54:24 +0000 2021, -78.748399, 42.907207, I’m watching the rugrats movie with kai. The one they went to Paris and I’m just dying right now 😂😂 cause tommy is… https://t.co/idmLBqriLv 
Frances65403943, Fri Jan 22 23:54:24 +0000 2021, -80.926628, 33.631140, @DerenicByrd Russia knows what’s in her laptop. Why would they buy it? 
MIke_Dragich, Fri Jan 22 23:54:24 +0000 2021, -93.262046, 44.970610, @amymiller I make cold brew and I like to switch up my brand pretty regularly trying to support smaller brands 
morgdents, Fri Jan 22 23:54:24 +0000 2021, -89.744053, 43.462858, I spilled my Bella Goose Latte in my car this morning (I was irate) but now even after cleaning it, my car smells l… https://t.co/MEQnqRQMmu 
TDavid_21, Fri Jan 22 23:54:24 +0000 2021, -91.525337, 39.795710, GBK: Mark Twain 52, Highland 47FINALTony Lenzini Consolation ChampEmma Ross 15 points, 8 rebounds, 3 steals L… https://t.co/DvZKO1D7yk 
djchancellor, Fri Jan 22 23:54:24 +0000 2021, -83.804475, 27.698682, Don't run out of buns when I want a sub . . . 😂😂😂 
JennifferBC10, Fri Jan 22 23:54:24 +0000 2021, -81.425663, 28.361774, @DLasAmericas Gracias a Dios 🙏🏻 
Boxboy1ST, Fri Jan 22 23:54:24 +0000 2021, -95.767395, 29.532056, Somebody call 9  1 😂🤣 
